productId,productname,price,stock,description,merchant_id
2257,kurta_45024,379.37,199,Product kurta_45024,1
2258,kurta_26222,229.17,463,Product kurta_26222,1
2259,kurta_28765,155.34,733,Product kurta_28765,1
2260,kurta_56213,162.11,945,Product kurta_56213,1
2261,kurta_1754,143.33,527,Product kurta_1754,1
2262,kurta_60845,411.34,589,Product kurta_60845,2
2263,kurta_6486,140.85,924,Product kurta_6486,2
2264,kurta_51492,191.86,435,Product kurta_51492,2
2265,kurta_30409,313.06,736,Product kurta_30409,2
2266,kurta_43270,423.0,566,Product kurta_43270,2
2267,kurta_30389,108.92,14,Product kurta_30389,1
2268,kurta_5821,139.09,70,Product kurta_5821,1
2269,kurta_79,194.98,399,Product kurta_79,1
2270,kurta_34032,235.78,974,Product kurta_34032,2
2271,kurta_47895,113.03,232,Product kurta_47895,1
2272,kurta_31920,119.2,466,Product kurta_31920,1
2273,kurta_51511,309.6,952,Product kurta_51511,1
2274,kurta_143,232.84,388,Product kurta_143,1
2275,kurta_65430,479.92,502,Product kurta_65430,1
2276,kurta_55076,117.99,594,Product kurta_55076,1
2277,kurta_18643,298.24,184,Product kurta_18643,1
2278,kurta_61642,470.62,239,Product kurta_61642,1
2279,kurta_14972,400.92,566,Product kurta_14972,2
2280,kurta_11752,427.49,390,Product kurta_11752,2
2281,kurta_11420,399.23,386,Product kurta_11420,2
2282,kurta_13340,414.95,586,Product kurta_13340,2
2283,kurta_23567,423.54,881,Product kurta_23567,1
2284,kurta_52436,448.68,993,Product kurta_52436,2
2285,kurta_10967,435.4,782,Product kurta_10967,2
2286,kurta_42777,127.78,377,Product kurta_42777,1
2287,kurta_36821,363.62,210,Product kurta_36821,2
2288,kurta_10169,490.44,298,Product kurta_10169,1
2289,kurta_8025,410.54,819,Product kurta_8025,1
2290,kurta_16153,94.36,66,Product kurta_16153,1
2291,kurta_43213,326.07,524,Product kurta_43213,2
2292,kurta_15864,336.07,181,Product kurta_15864,2
2293,kurta_41383,93.83,802,Product kurta_41383,1
2294,kurta_6450,147.56,73,Product kurta_6450,1
2295,kurta_25507,96.77,19,Product kurta_25507,1
2296,kurta_19000,374.31,869,Product kurta_19000,2
2297,kurta_47672,92.4,331,Product kurta_47672,1
2298,kurta_39348,80.2,946,Product kurta_39348,2
2299,kurta_7253,440.51,502,Product kurta_7253,1
2300,kurta_15142,318.9,952,Product kurta_15142,1
2301,kurta_1837,237.75,853,Product kurta_1837,1
2302,kurta_12078,63.58,415,Product kurta_12078,1
2303,kurta_63077,102.92,171,Product kurta_63077,2
2304,kurta_28808,367.04,666,Product kurta_28808,1
2305,kurta_19942,83.82,794,Product kurta_19942,1
2306,kurta_53660,420.96,816,Product kurta_53660,2
2307,kurta_36140,219.92,405,Product kurta_36140,1
2308,kurta_19237,225.77,411,Product kurta_19237,1
2309,kurta_18456,243.75,144,Product kurta_18456,1
2310,kurta_41332,288.05,477,Product kurta_41332,1
2311,kurta_14954,414.84,478,Product kurta_14954,1
2312,kurta_38425,62.78,520,Product kurta_38425,1
2313,kurta_43017,465.34,36,Product kurta_43017,1
2314,kurta_25302,396.21,109,Product kurta_25302,1
2315,kurta_33055,391.22,158,Product kurta_33055,2
2316,kurta_42870,311.43,204,Product kurta_42870,1
2317,kurta_35765,237.18,857,Product kurta_35765,1
2318,kurta_40920,449.02,251,Product kurta_40920,1
2319,kurta_29331,51.02,664,Product kurta_29331,1
2320,kurta_32602,249.92,606,Product kurta_32602,1
2321,kurta_25058,246.54,951,Product kurta_25058,1
2322,kurta_44152,491.49,72,Product kurta_44152,1
2323,kurta_56898,199.71,759,Product kurta_56898,2
2324,kurta_33090,366.06,642,Product kurta_33090,1
2325,kurta_49054,180.34,375,Product kurta_49054,2
2326,kurta_27503,406.21,36,Product kurta_27503,1
2327,kurta_20806,229.09,621,Product kurta_20806,1
2328,kurta_3510,231.6,686,Product kurta_3510,1
2329,kurta_29822,70.18,840,Product kurta_29822,1
2330,kurta_5445,311.56,311,Product kurta_5445,1
2331,kurta_56864,463.81,188,Product kurta_56864,1
2332,kurta_49984,389.35,115,Product kurta_49984,1
2333,kurta_53879,448.33,785,Product kurta_53879,1
2334,kurta_15409,138.46,787,Product kurta_15409,1
2335,kurta_60964,317.67,522,Product kurta_60964,1
2336,kurta_20022,54.69,87,Product kurta_20022,2
2337,kurta_43040,130.97,586,Product kurta_43040,1
2338,kurta_62283,430.41,238,Product kurta_62283,1
2339,kurta_50302,230.54,815,Product kurta_50302,2
2340,kurta_24111,155.42,940,Product kurta_24111,1
2341,kurta_45198,433.09,401,Product kurta_45198,1
2342,kurta_36762,425.24,926,Product kurta_36762,1
2343,kurta_27907,293.2,286,Product kurta_27907,1
2344,kurta_40027,428.02,596,Product kurta_40027,1
2345,kurta_28969,102.85,474,Product kurta_28969,1
2346,kurta_51099,366.33,574,Product kurta_51099,1
2347,kurta_54125,412.52,294,Product kurta_54125,1
2348,kurta_36901,336.2,29,Product kurta_36901,1
2349,kurta_24700,463.03,868,Product kurta_24700,1
2350,kurta_17445,486.09,395,Product kurta_17445,1
2351,kurta_23442,304.04,765,Product kurta_23442,1
2352,kurta_12723,309.48,975,Product kurta_12723,1
2353,kurta_23261,317.07,248,Product kurta_23261,1
2354,kurta_56987,63.5,881,Product kurta_56987,1
2355,kurta_27982,373.0,729,Product kurta_27982,2
2356,kurta_50708,244.87,454,Product kurta_50708,2
2357,kurta_15542,492.77,132,Product kurta_15542,1
2358,kurta_24252,55.36,254,Product kurta_24252,1
2359,kurta_4577,311.76,955,Product kurta_4577,1
2360,kurta_54156,458.42,511,Product kurta_54156,1
2361,kurta_27874,284.95,706,Product kurta_27874,1
2362,kurta_50665,325.17,781,Product kurta_50665,1
2363,kurta_43924,229.46,403,Product kurta_43924,1
2364,kurta_58427,473.8,85,Product kurta_58427,1
2365,kurta_53444,160.94,715,Product kurta_53444,1
2366,kurta_20215,315.69,499,Product kurta_20215,2
2367,kurta_32734,212.7,129,Product kurta_32734,1
2368,kurta_22036,398.5,249,Product kurta_22036,1
2369,kurta_48669,250.52,648,Product kurta_48669,1
2370,kurta_62648,111.6,568,Product kurta_62648,2
2371,kurta_36606,63.49,328,Product kurta_36606,1
2372,kurta_36721,159.98,45,Product kurta_36721,2
2373,kurta_16230,230.63,873,Product kurta_16230,2
2374,kurta_21771,179.96,319,Product kurta_21771,2
2375,kurta_58683,408.01,740,Product kurta_58683,2
2376,kurta_2423,54.98,587,Product kurta_2423,2
2377,kurta_19379,401.6,690,Product kurta_19379,2
2378,kurta_20815,278.74,920,Product kurta_20815,1
2379,kurta_50228,390.9,966,Product kurta_50228,1
2380,kurta_1309,117.75,945,Product kurta_1309,1
2381,kurta_45317,109.5,236,Product kurta_45317,1
2382,kurta_20496,310.15,462,Product kurta_20496,1
2383,kurta_5930,459.1,313,Product kurta_5930,1
2384,kurta_11809,211.38,530,Product kurta_11809,1
2385,kurta_62479,374.15,703,Product kurta_62479,1
2386,kurta_16685,484.67,750,Product kurta_16685,1
2387,kurta_43674,59.04,231,Product kurta_43674,2
2388,kurta_32773,427.12,6,Product kurta_32773,2
2389,kurta_11148,127.07,144,Product kurta_11148,1
2390,kurta_30814,110.77,811,Product kurta_30814,1
2391,kurta_5805,449.29,322,Product kurta_5805,1
2392,kurta_35792,250.36,342,Product kurta_35792,1
2393,kurta_4538,110.66,64,Product kurta_4538,1
2394,kurta_39609,224.91,212,Product kurta_39609,1
2395,kurta_47364,264.38,555,Product kurta_47364,2
2396,kurta_1608,109.72,207,Product kurta_1608,1
2397,kurta_24013,133.01,114,Product kurta_24013,2
2398,kurta_49767,428.3,685,Product kurta_49767,1
2399,kurta_54315,444.48,907,Product kurta_54315,1
2400,kurta_34284,394.99,671,Product kurta_34284,1
2401,kurta_22976,279.06,427,Product kurta_22976,1
2402,kurta_37446,206.5,98,Product kurta_37446,1
2403,kurta_60081,364.51,806,Product kurta_60081,1
2404,kurta_43564,348.84,139,Product kurta_43564,1
2405,kurta_23073,236.91,776,Product kurta_23073,1
2406,kurta_15324,356.97,817,Product kurta_15324,2
2407,kurta_13454,112.75,326,Product kurta_13454,1
2408,kurta_33114,306.47,631,Product kurta_33114,2
2409,kurta_3754,127.02,144,Product kurta_3754,1
2410,kurta_5336,353.55,352,Product kurta_5336,2
2411,kurta_28371,337.6,730,Product kurta_28371,1
2412,kurta_1023,345.49,931,Product kurta_1023,1
2413,kurta_53228,156.67,197,Product kurta_53228,1
2414,kurta_62795,109.99,257,Product kurta_62795,2
2415,kurta_42097,349.98,87,Product kurta_42097,2
2416,kurta_24844,244.97,298,Product kurta_24844,2
2417,kurta_37187,435.98,850,Product kurta_37187,1
2418,kurta_34056,162.11,771,Product kurta_34056,1
2419,kurta_38424,453.63,640,Product kurta_38424,1
2420,kurta_59355,467.8,770,Product kurta_59355,1
2421,kurta_18523,89.36,930,Product kurta_18523,1
2422,kurta_20037,131.35,104,Product kurta_20037,1
2423,kurta_47167,94.32,73,Product kurta_47167,1
2424,kurta_44894,483.44,255,Product kurta_44894,1
2425,kurta_59809,159.9,954,Product kurta_59809,1
2426,kurta_26400,395.91,93,Product kurta_26400,1
2427,kurta_46788,177.43,198,Product kurta_46788,1
2428,kurta_53005,281.55,81,Product kurta_53005,1
2429,kurta_33173,225.31,917,Product kurta_33173,2
2430,kurta_27619,137.41,919,Product kurta_27619,1
2431,kurta_32469,144.22,566,Product kurta_32469,2
2432,kurta_61082,279.19,404,Product kurta_61082,1
2433,kurta_9442,478.43,327,Product kurta_9442,1
2434,kurta_62946,405.88,68,Product kurta_62946,1
2435,kurta_52183,224.51,724,Product kurta_52183,1
2436,kurta_38714,412.64,330,Product kurta_38714,1
2437,kurta_11179,116.62,263,Product kurta_11179,1
2438,kurta_51446,188.13,206,Product kurta_51446,1
2439,kurta_33955,200.79,100,Product kurta_33955,2
2440,kurta_62054,314.45,133,Product kurta_62054,1
2441,kurta_58196,316.65,506,Product kurta_58196,2
2442,kurta_52058,234.19,736,Product kurta_52058,2
2443,kurta_59294,280.38,328,Product kurta_59294,1
2444,kurta_39162,71.65,524,Product kurta_39162,1
2445,kurta_44214,374.95,884,Product kurta_44214,1
2446,kurta_41450,59.98,345,Product kurta_41450,1
2447,kurta_54524,147.75,183,Product kurta_54524,1
2448,kurta_8927,424.67,793,Product kurta_8927,2
2449,kurta_14184,449.7,855,Product kurta_14184,2
2450,kurta_15388,454.23,149,Product kurta_15388,1
2451,kurta_38482,315.4,524,Product kurta_38482,1
2452,kurta_2172,488.14,333,Product kurta_2172,1
2453,kurta_41002,410.35,299,Product kurta_41002,2
2454,kurta_25446,282.27,384,Product kurta_25446,1
2455,kurta_5035,175.4,475,Product kurta_5035,1
2456,kurta_17964,359.34,997,Product kurta_17964,1
2457,kurta_33054,255.1,354,Product kurta_33054,2
2458,kurta_18419,184.09,354,Product kurta_18419,2
2459,kurta_51728,402.96,569,Product kurta_51728,1
2460,kurta_65008,441.33,831,Product kurta_65008,2
2461,kurta_44335,385.9,917,Product kurta_44335,1
2462,kurta_46134,314.58,534,Product kurta_46134,2
2463,kurta_26490,185.61,362,Product kurta_26490,1
2464,kurta_54517,499.29,413,Product kurta_54517,1
2465,kurta_62358,311.61,337,Product kurta_62358,1
2466,kurta_63080,278.06,314,Product kurta_63080,1
2467,kurta_32940,147.21,693,Product kurta_32940,2
2468,kurta_50866,406.7,12,Product kurta_50866,1
2469,kurta_56342,246.25,657,Product kurta_56342,1
2470,kurta_59857,471.1,32,Product kurta_59857,2
2471,kurta_26537,67.93,410,Product kurta_26537,1
2472,kurta_44812,186.53,441,Product kurta_44812,1
2473,kurta_14980,455.81,403,Product kurta_14980,2
2474,kurta_45502,83.45,542,Product kurta_45502,2
2475,kurta_48221,151.21,583,Product kurta_48221,1
2476,kurta_14069,460.43,900,Product kurta_14069,2
2477,kurta_33423,236.92,129,Product kurta_33423,1
2478,kurta_61920,496.31,47,Product kurta_61920,2
2479,kurta_62442,442.09,182,Product kurta_62442,1
2480,kurta_52347,85.22,36,Product kurta_52347,2
2481,kurta_45372,487.25,609,Product kurta_45372,2
2482,kurta_49207,335.43,372,Product kurta_49207,1
2483,kurta_1803,407.68,856,Product kurta_1803,1
2484,kurta_21592,81.04,395,Product kurta_21592,1
2485,kurta_13363,184.5,278,Product kurta_13363,2
2486,kurta_50829,108.77,393,Product kurta_50829,1
2487,kurta_48245,376.42,184,Product kurta_48245,1
2488,kurta_23956,175.71,641,Product kurta_23956,1
2489,kurta_24029,414.47,953,Product kurta_24029,1
2490,kurta_56683,246.4,638,Product kurta_56683,1
2491,kurta_18184,322.54,155,Product kurta_18184,1
2492,kurta_16629,214.22,656,Product kurta_16629,1
2493,kurta_44700,53.74,890,Product kurta_44700,1
2494,kurta_14700,179.4,852,Product kurta_14700,1
2495,kurta_44282,434.48,85,Product kurta_44282,1
2496,kurta_13434,325.47,209,Product kurta_13434,1
2497,kurta_37919,186.6,330,Product kurta_37919,1
2498,kurta_5635,79.95,9,Product kurta_5635,1
2499,kurta_52154,266.12,221,Product kurta_52154,1
2500,kurta_1788,236.11,483,Product kurta_1788,1
2501,kurta_9545,321.03,438,Product kurta_9545,1
2502,kurta_29992,93.82,821,Product kurta_29992,2
2503,kurta_15817,274.25,483,Product kurta_15817,1
2504,kurta_2187,327.39,326,Product kurta_2187,1
2505,kurta_31350,237.91,155,Product kurta_31350,1
2506,kurta_51734,427.08,254,Product kurta_51734,1
2507,kurta_51339,202.03,392,Product kurta_51339,1
2508,kurta_30406,485.33,6,Product kurta_30406,1
2509,kurta_23862,246.76,403,Product kurta_23862,2
2510,kurta_30521,134.57,137,Product kurta_30521,1
2511,kurta_9982,470.91,563,Product kurta_9982,1
2512,kurta_26372,415.05,243,Product kurta_26372,1
2513,kurta_851,216.5,546,Product kurta_851,1
2514,kurta_51977,470.8,104,Product kurta_51977,1
2515,kurta_42494,225.32,991,Product kurta_42494,1
2516,kurta_1430,81.17,18,Product kurta_1430,1
2517,kurta_30361,303.37,423,Product kurta_30361,1
2518,kurta_10239,238.12,285,Product kurta_10239,1
2519,kurta_44391,373.1,641,Product kurta_44391,1
2520,kurta_36567,203.6,307,Product kurta_36567,1
2521,kurta_12965,204.56,986,Product kurta_12965,1
2522,kurta_4887,336.78,817,Product kurta_4887,1
2523,kurta_4134,464.09,815,Product kurta_4134,1
2524,kurta_33530,93.79,891,Product kurta_33530,1
2525,kurta_32923,376.46,629,Product kurta_32923,1
2526,kurta_39302,107.53,488,Product kurta_39302,1
2527,kurta_19361,468.65,573,Product kurta_19361,1
2528,kurta_57363,327.52,628,Product kurta_57363,1
2529,kurta_9228,51.47,652,Product kurta_9228,2
2530,kurta_42466,275.83,635,Product kurta_42466,2
2531,kurta_11327,410.33,718,Product kurta_11327,1
2532,kurta_17297,427.04,977,Product kurta_17297,2
2533,kurta_41908,74.75,542,Product kurta_41908,1
2534,kurta_39443,273.02,789,Product kurta_39443,2
2535,kurta_54673,402.2,754,Product kurta_54673,2
2536,kurta_25043,342.73,978,Product kurta_25043,2
2537,kurta_6713,392.06,648,Product kurta_6713,1
2538,kurta_48919,494.49,206,Product kurta_48919,1
2539,kurta_18742,363.05,526,Product kurta_18742,2
2540,kurta_27626,235.61,494,Product kurta_27626,2
2541,kurta_30292,200.31,452,Product kurta_30292,1
2542,kurta_52150,179.42,275,Product kurta_52150,1
2543,kurta_852,269.89,750,Product kurta_852,1
2544,kurta_283,413.28,597,Product kurta_283,1
2545,kurta_60038,165.26,799,Product kurta_60038,1
2546,kurta_3097,290.1,842,Product kurta_3097,1
2547,kurta_29325,445.5,550,Product kurta_29325,2
2548,kurta_54959,409.41,17,Product kurta_54959,1
2549,kurta_249,214.45,663,Product kurta_249,1
2550,kurta_4721,305.26,367,Product kurta_4721,1
2551,kurta_19043,375.87,432,Product kurta_19043,1
2552,kurta_40148,452.43,377,Product kurta_40148,1
2553,kurta_53482,333.11,541,Product kurta_53482,1
2554,kurta_26154,121.54,736,Product kurta_26154,1
2555,kurta_51397,215.74,461,Product kurta_51397,1
2556,kurta_5633,437.32,753,Product kurta_5633,1
2557,kurta_46000,175.89,634,Product kurta_46000,2
2558,kurta_21820,187.17,373,Product kurta_21820,1
2559,kurta_62762,118.36,652,Product kurta_62762,1
2560,kurta_31863,437.77,503,Product kurta_31863,1
2561,kurta_4730,132.05,444,Product kurta_4730,1
2562,kurta_51507,216.72,200,Product kurta_51507,2
2563,kurta_4977,109.43,817,Product kurta_4977,1
2564,kurta_57075,408.19,371,Product kurta_57075,2
2565,kurta_33030,336.9,781,Product kurta_33030,1
2566,kurta_20082,431.8,596,Product kurta_20082,1
2567,kurta_10276,381.69,551,Product kurta_10276,1
2568,kurta_59517,149.67,981,Product kurta_59517,2
2569,kurta_23489,426.68,336,Product kurta_23489,1
2570,kurta_36246,257.02,525,Product kurta_36246,1
2571,kurta_16239,414.12,984,Product kurta_16239,1
2572,kurta_31559,67.22,651,Product kurta_31559,1
2573,kurta_60008,160.85,785,Product kurta_60008,1
2574,kurta_1358,322.73,563,Product kurta_1358,1
2575,kurta_18740,375.97,653,Product kurta_18740,1
2576,kurta_47111,332.34,559,Product kurta_47111,1
2577,kurta_26141,252.67,459,Product kurta_26141,1
2578,kurta_20966,125.82,529,Product kurta_20966,2
2579,kurta_64436,469.63,51,Product kurta_64436,1
2580,kurta_15096,327.3,770,Product kurta_15096,1
2581,kurta_32585,338.74,473,Product kurta_32585,2
2582,kurta_43684,403.74,277,Product kurta_43684,2
2583,kurta_54067,314.11,95,Product kurta_54067,1
2584,kurta_11210,446.32,84,Product kurta_11210,2
2585,kurta_51610,489.29,714,Product kurta_51610,2
2586,kurta_13836,120.98,610,Product kurta_13836,1
2587,kurta_33705,219.27,199,Product kurta_33705,1
2588,kurta_7963,62.4,608,Product kurta_7963,1
2589,kurta_15153,213.49,238,Product kurta_15153,1
2590,kurta_25612,252.72,338,Product kurta_25612,1
2591,kurta_49728,88.51,794,Product kurta_49728,1
2592,kurta_20377,152.41,553,Product kurta_20377,1
2593,kurta_10353,125.3,510,Product kurta_10353,2
2594,kurta_18296,286.41,675,Product kurta_18296,2
2595,kurta_22162,250.28,375,Product kurta_22162,1
2596,kurta_31656,411.71,857,Product kurta_31656,2
2597,kurta_61179,361.42,645,Product kurta_61179,2
2598,kurta_22003,215.16,517,Product kurta_22003,2
2599,kurta_44855,495.85,962,Product kurta_44855,2
2600,kurta_17822,122.37,845,Product kurta_17822,1
2601,kurta_57506,205.16,810,Product kurta_57506,1
2602,kurta_29673,227.48,15,Product kurta_29673,1
2603,kurta_23474,162.1,395,Product kurta_23474,1
2604,kurta_53918,79.93,394,Product kurta_53918,1
2605,kurta_26449,274.53,837,Product kurta_26449,1
2606,kurta_27419,64.62,561,Product kurta_27419,1
2607,kurta_17196,93.81,289,Product kurta_17196,1
2608,kurta_44714,177.21,169,Product kurta_44714,1
2609,kurta_42039,137.61,830,Product kurta_42039,1
2610,kurta_9961,63.69,487,Product kurta_9961,1
2611,kurta_8123,273.17,177,Product kurta_8123,1
2612,kurta_14871,368.26,503,Product kurta_14871,1
2613,kurta_22674,384.71,111,Product kurta_22674,1
2614,kurta_41334,274.22,48,Product kurta_41334,1
2615,kurta_23256,113.88,339,Product kurta_23256,1
2616,kurta_34720,449.73,885,Product kurta_34720,1
2617,kurta_59251,173.53,944,Product kurta_59251,1
2618,kurta_47811,65.5,224,Product kurta_47811,1
2619,kurta_35762,366.82,84,Product kurta_35762,1
2620,kurta_28838,255.67,85,Product kurta_28838,1
2621,kurta_41386,430.69,420,Product kurta_41386,1
2622,kurta_63576,324.29,255,Product kurta_63576,1
2623,kurta_55192,115.77,411,Product kurta_55192,1
2624,kurta_18772,412.3,909,Product kurta_18772,1
2625,kurta_60257,319.86,497,Product kurta_60257,1
2626,kurta_16032,187.0,63,Product kurta_16032,1
2627,kurta_816,234.85,4,Product kurta_816,2
2628,kurta_3623,357.31,280,Product kurta_3623,1
2629,kurta_570,497.59,18,Product kurta_570,2
2630,kurta_61408,203.91,534,Product kurta_61408,2
